Id;ObjectID;Title;ConstituentID;Artist;Date;Classification;Department;style;genre;floor;room
502;52751;Pleasures and Terrors of Levitation 50;5456;Aaron Siskind;1965;Photograph;Photography;Abstract Expressionism;photo;4th floor;408
503;57270;Chicago 6;5456;Aaron Siskind;1961;Photograph;Photography;Abstract Expressionism;photo;4th floor;408
504;56388;Untitled;4617;Otto Piene;1959;Photograph;Photography;Op Art;photo;4th floor;407
505;68671;Self-Portrait;6246;Andy Warhol;1966;Print;Drawings & Prints;Pop Art;photo;4th floor;417
506;51258;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
507;51431;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
508;51471;Richmond, California;3373;Dorothea Lange;1944;Photograph;Photography;Social Realism;photo;4th floor;401
509;51490;Richmond, California;3373;Dorothea Lange;1944;Photograph;Photography;Social Realism;photo;4th floor;401
510;51938;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
511;52047;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
512;54692;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
513;55588;Untitled (Utah);3373;Dorothea Lange;1941;Photograph;Photography;Social Realism;photo;4th floor;401
514;55726;Untitled (Egypt);3373;Dorothea Lange;1963;Photograph;Photography;Social Realism;photo;4th floor;401
515;57163;Richmond, California;3373;Dorothea Lange;1942;Photograph;Photography;Social Realism;photo;4th floor;401
516;46423;The Wall;5520;Frederick Sommer;1951;Photograph;Photography;Surrealism;photo;4th floor;403
517;46856;Fighting Centaur;5520;Frederick Sommer;1952;Photograph;Photography;Surrealism;photo;4th floor;403
518;46895;Livia;5520;Frederick Sommer;1948;Photograph;Photography;Surrealism;photo;4th floor;403
519;46905;Medallion;5520;Frederick Sommer;1948;Photograph;Photography;Surrealism;photo;4th floor;403
520;46962;Untitled;5520;Frederick Sommer;1940;Photograph;Photography;Surrealism;photo;4th floor;403
521;46989;All Children Are Ambassadors;5520;Frederick Sommer;1950;Photograph;Photography;Surrealism;photo;4th floor;403
522;47066;Ondine;5520;Frederick Sommer;1950;Photograph;Photography;Surrealism;photo;4th floor;403
523;47360;Max Ernst;5520;Frederick Sommer;1946;Photograph;Photography;Surrealism;photo;4th floor;403
524;47919;Dali Atomicus;2470;Philippe Halsman;1948;Photograph;Photography;Surrealism;photo;4th floor;405
525;47955;Jean Cocteau;2470;Philippe Halsman;1949;Photograph;Photography;Surrealism;photo;4th floor;405
526;51371;Charis;6329;Edward Weston;1942;Photograph;Photography;Surrealism;photo;4th floor;403
527;51710;Untitled;5520;Frederick Sommer;1962;Photograph;Photography;Surrealism;photo;4th floor;403
528;51728;Lee Nevin;5520;Frederick Sommer;1963;Photograph;Photography;Surrealism;photo;4th floor;403
529;51873;Richard Nixon;2470;Philippe Halsman;1967;Photograph;Photography;Surrealism;photo;4th floor;405
530;53101;Sand Dunes;6327;Brett Weston;1947;Photograph;Photography;Surrealism;photo;4th floor;403
531;193251;Untitled I;32825;Nalini Malani;1970;Photograph;Photography;Op Art;photo, abstract;4th floor;407
532;29922;Portrait of Jacqueline in Profile (frontispiece) from the illustrated book À Haute Flamme;4609;Pablo Picasso;1955;Illustrated Book;Drawings & Prints;Cubism;portrait;4th floor;406
533;35587;Untitled;4609;Pablo Picasso;1969;Drawing;Drawings & Prints;Cubism;portrait;4th floor;406
534;63558;Head;5627;Saul Steinberg;1945;Print;Drawings & Prints;Cubism;portrait;4th floor;406
535;82661;Untitled;4609;Pablo Picasso;1962;Print;Drawings & Prints;Cubism;portrait;4th floor;406
536;33051;Female Head;4609;Pablo Picasso;1940;Drawing;Drawings & Prints;Expressionism;portrait;4th floor;402
537;33413;Seated Woman;3213;Willem de Kooning;1952;Drawing;Drawings & Prints;Expressionism;portrait;4th floor;402
538;37538;Annette;2141;Alberto Giacometti;1954;Drawing;Drawings & Prints;Expressionism;portrait;4th floor;401
539;65247;Blind Botanist;5366;Ben Shahn;1961;Print;Drawings & Prints;Expressionism;portrait;4th floor;401
540;70598;Head;3832;Henri Matisse;1951;Print;Drawings & Prints;Expressionism;portrait;4th floor;401
541;70730;Diego;2141;Alberto Giacometti;1964;Print;Drawings & Prints;Expressionism;portrait;4th floor;401
542;95958;The Painter's Mother;1993;Lucian Freud;1940;Drawing;Drawings & Prints;Expressionism;portrait;4th floor;402
543;5341;Untitled (Bob Dylan);3859;Peter Max;1967;Design;Architecture & Design;Pop Art;portrait;4th floor;418
544;5635;Toulouse Lautrec;3859;Peter Max;1966;Design;Architecture & Design;Pop Art;portrait;4th floor;418
545;61240;Marilyn Monroe;6246;Andy Warhol;1967;Print;Drawings & Prints;Pop Art;portrait;4th floor;417
546;84127;Cagney;6246;Andy Warhol;1962;Print;Drawings & Prints;Pop Art;portrait;4th floor;417
547;35462;Girl with Leaves;1993;Lucian Freud;1948;Drawing;Drawings & Prints;Surrealism;portrait;4th floor;404
548;78143;Portraits of the Artists from Ten from Leo Castelli;6246;Andy Warhol;1967;Print;Drawings & Prints;Pop Art;portrait, self-portrait;4th floor;417
549;4941;Diary of a Shinjuku Burglar;6502;Tadanori Yokoo;1968;Design;Architecture & Design;Pop Art;poster;4th floor;419
550;4946;The Silly Generation;6502;Tadanori Yokoo;1970;Design;Architecture & Design;Pop Art;poster;4th floor;419
551;4957;Stranger From The Wilderness;6502;Tadanori Yokoo;1967;Design;Architecture & Design;Pop Art;poster;4th floor;419
552;4975;Anniversary Performance of the Garumella Dance Company;6502;Tadanori Yokoo;1970;Design;Architecture & Design;Pop Art;poster;4th floor;419
553;4979;Ballad Dedicated To An Amputated Little Finger;6502;Tadanori Yokoo;1967;Design;Architecture & Design;Pop Art;poster;4th floor;419
554;5351;Penney's Rainbow Lane;3859;Peter Max;1967;Design;Architecture & Design;Pop Art;poster;4th floor;418
555;6226;The Rose-Colored Dance, A La Maison De M. Civecawa (Poster for a performance by Tatsumi Hijikata's butoh dance company);6502;Tadanori Yokoo;1966;Design;Architecture & Design;Pop Art;poster;4th floor;419
556;6730;Poster for a Happening;6502;Tadanori Yokoo;1968;Design;Architecture & Design;Pop Art;poster;4th floor;419
557;7949;B:1/B:2;6502;Tadanori Yokoo;1964;Design;Architecture & Design;Pop Art;poster;4th floor;419
558;7957;Koshimaki-Osen;6502;Tadanori Yokoo;1966;Design;Architecture & Design;Pop Art;poster;4th floor;419
559;7959;The City and Design, The Wonders of Life on Earth, Isamu Kurita;6502;Tadanori Yokoo;1966;Design;Architecture & Design;Pop Art;poster;4th floor;419
560;9006;Paris Review;6246;Andy Warhol;1967;Design;Architecture & Design;Pop Art;poster;4th floor;417
561;37835;Satan;3349;Wifredo Lam;1942;Drawing;Drawings & Prints;Cubism;religious painting;4th floor;406
562;140961;Hair;710;Louise Bourgeois;1950;Drawing;Drawings & Prints;Conceptual Art;sculpture;4th floor;420
563;5710;(Exhibition, 1955);3772;Marino Marini;1955;Design;Architecture & Design;Expressionism;sculpture;4th floor;402
564;38595;The City Square;2141;Alberto Giacometti;1949;Drawing;Drawings & Prints;Expressionism;sculpture;4th floor;401
565;64191;Family Group;4071;Henry Moore;1950;Print;Drawings & Prints;Expressionism;sculpture;4th floor;401
566;38145;Untitled;2373;Robert Grosvenor;1969;Drawing;Drawings & Prints;Minimalism;sculpture;4th floor;414
567;38350;Untitled;5493;Richard Smith;1967;Drawing;Drawings & Prints;Minimalism;sculpture;4th floor;414
568;45924;Untitled;5485;Keith Smith;1965;Photograph;Photography;Minimalism;sculpture;4th floor;413
569;50704;(Dr. Albert Schweitzer at a table);5496;W. Eugene Smith;1954;Photograph;Photography;Minimalism;sculpture;4th floor;414
570;50726;(Dr. Albert Schweitzer at a table);5496;W. Eugene Smith;1954;Photograph;Photography;Minimalism;sculpture;4th floor;414
571;50749;(Two children and headless doll);5496;W. Eugene Smith;1955;Photograph;Photography;Minimalism;sculpture;4th floor;414
572;54581;(Death);5496;W. Eugene Smith;1950;Photograph;Photography;Minimalism;sculpture;4th floor;414
573;54670;(Woman drinking);5496;W. Eugene Smith;1954;Photograph;Photography;Minimalism;sculpture;4th floor;414
574;54705;(Family in yard);5496;W. Eugene Smith;1953;Photograph;Photography;Minimalism;sculpture;4th floor;414
575;54713;(Baby in crib);5496;W. Eugene Smith;1951;Photograph;Photography;Minimalism;sculpture;4th floor;414
576;54747;(Man in bandages in church);5496;W. Eugene Smith;1944;Photograph;Photography;Minimalism;sculpture;4th floor;414
577;54768;(Childbirth);5496;W. Eugene Smith;1951;Photograph;Photography;Minimalism;sculpture;4th floor;414
578;55375;(Man in bandages on cot in church);5496;W. Eugene Smith;1944;Photograph;Photography;Minimalism;sculpture;4th floor;414
579;78092;Untitled;5481;Gordon A. Smith;1967;Print;Drawings & Prints;Minimalism;sculpture;4th floor;413
580;134484;Untitled;5480;David Smith;1952;Print;Drawings & Prints;Minimalism;sculpture;4th floor;413
581;289070;Untitled;2373;Robert Grosvenor;1967;Drawing;Drawings & Prints;Minimalism;sculpture;4th floor;414
582;59579;Untitled;366;Georg Baselitz;1967;Print;Drawings & Prints;Neo-Expressionism;sculpture;4th floor;419
583;28776;Notes;4397;Claes Oldenburg;1968;Illustrated Book;Drawings & Prints;Pop Art;sculpture;4th floor;417
584;36331;Hamburger;4397;Claes Oldenburg;1962;Drawing;Drawings & Prints;Pop Art;sculpture;4th floor;417
585;68416;Lipstick (Ascending) on Caterpillar Track;4397;Claes Oldenburg;1969;Print;Drawings & Prints;Pop Art;sculpture;4th floor;417
586;71550;Turtle Cup;4734;Ken Price;1968;Print;Drawings & Prints;Pop Art;sculpture;4th floor;418
587;109708;Untitled;3591;Richard Long;1970;Print;Drawings & Prints;Post-Minimalism;sculpture;4th floor;421
588;5750;(Exhibition of recent work, Rome, 1955);5094;Mario Russo;1955;Design;Architecture & Design;Expressionism;self-portrait;4th floor;402
589;53284;Untitled;797;John Brook;1956;Photograph;Photography;Expressionism;self-portrait;4th floor;402
590;53295;Untitled;797;John Brook;1960;Photograph;Photography;Expressionism;self-portrait;4th floor;402
591;34006;Untitled;3787;Agnes Martin;1960;Drawing;Drawings & Prints;Abstract Expressionism;sketch and study;4th floor;408
592;37312;Untitled;3787;Agnes Martin;1952;Drawing;Drawings & Prints;Abstract Expressionism;sketch and study;4th floor;408
593;95957;Stephen Spender;1993;Lucian Freud;1940;Drawing;Drawings & Prints;Expressionism;sketch and study;4th floor;402
594;33892;The Solomon R. Guggenheim Museum;2481;Richard Hamilton;1966;Drawing;Drawings & Prints;Pop Art;sketch and study;4th floor;419
595;33901;The Solomon R. Guggenheim Museum;2481;Richard Hamilton;1966;Drawing;Drawings & Prints;Pop Art;sketch and study;4th floor;419
596;33914;The Solomon R. Guggenheim Museum;2481;Richard Hamilton;1966;Drawing;Drawings & Prints;Pop Art;sketch and study;4th floor;419
597;33923;The Solomon R. Guggenheim Museum;2481;Richard Hamilton;1966;Drawing;Drawings & Prints;Pop Art;sketch and study;4th floor;419
598;38748;The Solomon R. Guggenheim -- Architect's visual;2481;Richard Hamilton;1965;Drawing;Drawings & Prints;Pop Art;sketch and study;4th floor;419
599;72399;The Solomon R. Guggenheim;2481;Richard Hamilton;1965;Print;Drawings & Prints;Pop Art;sketch and study;4th floor;419
600;59733;Woman Machine-Gunner in a State of Grace (Mitrailleuse en état de grâce);452;Hans Bellmer;1954;Print;Drawings & Prints;Surrealism;sketch and study;4th floor;404
601;63091;Variations on a Doll's Game;452;Hans Bellmer;1950;Print;Drawings & Prints;Surrealism;sketch and study;4th floor;404
602;78113;The Woman at the Cathedral;452;Hans Bellmer;1948;Print;Drawings & Prints;Surrealism;sketch and study;4th floor;404
603;78114;Rose ou Vert la nuit;452;Hans Bellmer;1966;Print;Drawings & Prints;Surrealism;sketch and study;4th floor;404
604;10069;Plate (page 13) from LE TIR À L'ARC;744;Georges Braque;1960;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
605;10070;Plate (page 21) from LE TIR À L'ARC;744;Georges Braque;1960;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
606;22016;Plate (folio 11 verso) from Milarepa;744;Georges Braque;1950;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
607;22043;Plate (page 7) from LES PAROLES TRANSPARENTES;744;Georges Braque;1955;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
608;22045;Plate (page 11) from LES PAROLES TRANSPARENTES;744;Georges Braque;1955;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
609;22046;Plate (page 35) from LES PAROLES TRANSPARENTES;744;Georges Braque;1955;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
610;22115;Plate (page 23) from Août (August);744;Georges Braque;1958;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
611;22120;Plate (page 9) from DESCENTE AUX ENFERS;744;Georges Braque;1961;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
612;22124;Plate (page 77) from DESCENTE AUX ENFERS;744;Georges Braque;1961;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
613;31707;Plate (page 21) from Du Cubisme (On Cubism);744;Georges Braque;1947;Illustrated Book;Drawings & Prints;Cubism;still life;4th floor;406
614;68016;Flowers (for U.C.L.A.) (Fleurs [for U.C.L.A.]);4609;Pablo Picasso;1961;Print;Drawings & Prints;Cubism;still life;4th floor;406
615;34722;Untitled;4108;Robert Morris;1969;Drawing;Drawings & Prints;Expressionism;still life;4th floor;402
616;58925;Untitled;4109;Wright Morris;1951;Photograph;Photography;Expressionism;still life;4th floor;402
617;90713;Untitled;4108;Robert Morris;1969;Drawing;Drawings & Prints;Expressionism;still life;4th floor;402
618;117084;Untitled;4108;Robert Morris;1961;Drawing;Drawings & Prints;Expressionism;still life;4th floor;402
619;117085;Untitled;4108;Robert Morris;1962;Drawing;Drawings & Prints;Expressionism;still life;4th floor;402
620;133797;Untitled;4108;Robert Morris;1962;Drawing;Drawings & Prints;Expressionism;still life;4th floor;402
621;100270;Book;2419;Philip Guston;1968;Drawing;Drawings & Prints;Neo-Expressionism;still life;4th floor;419
622;66511;Ale Cans;2923;Jasper Johns;1964;Print;Drawings & Prints;Pop Art;still life;4th floor;418
623;66551;Ale Cans;2923;Jasper Johns;1964;Print;Drawings & Prints;Pop Art;still life;4th floor;418
624;66586;Ale Cans;2923;Jasper Johns;1964;Print;Drawings & Prints;Pop Art;still life;4th floor;418
625;85004;A Wheatfield on a Summer's Afternoon. Study for backdrop for Scene III of the ballet Aleko;1055;Marc Chagall;1942;Drawing;Drawings & Prints;Expressionism;symbolic painting;4th floor;402
626;400198;Unite;131723;Barbara Jones-Hogu;1969;Print;Drawings & Prints;Pop Art;symbolic painting;4th floor;417
627;400206;Untitled;131723;Barbara Jones-Hogu;1969;Print;Drawings & Prints;Pop Art;symbolic painting;4th floor;417
628;127864;Untitled;2486;David Hammons;1969;Drawing;Drawings & Prints;Post-Minimalism;symbolic painting;4th floor;421
629;64804;Max Ernst;1752;Max Ernst;1950;Print;Drawings & Prints;Surrealism;symbolic painting;4th floor;405
630;72803;Metamorphosis;3821;André Masson;1963;Print;Drawings & Prints;Surrealism;symbolic painting;4th floor;403
631;3412;Prayer Rug;2631;Sheila Hicks;1965;Design;Architecture & Design;Minimalism;tapestry;4th floor;414
632;60552;Encounter;1757;M. C. Escher;1944;Print;Drawings & Prints;Op Art;tessellation;4th floor;407
633;6476;The Visionaries at the East Hampton Gallery;3859;Peter Max;1967;Design;Architecture & Design;Pop Art;tessellation;4th floor;418
634;6484;1 2 3 Infinity, The Contemporaries;3859;Peter Max;1967;Design;Architecture & Design;Pop Art;tessellation;4th floor;418
635;7221;#12 Captain Midnight;3859;Peter Max;1966;Design;Architecture & Design;Pop Art;tessellation;4th floor;418
